SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Por Um Gole A Mais,"Paguei, eu assumo, eu admito que foi ilusão, errei,. Um descuido um deslize do meu coração, te magoei. Fiz exatamente o que devia pra te ver chorar, e me ver chorar. Não sei, se te imploro de joelhos o perdão ou se te deixo ir. Mas eu vou lutar, te procurar, tentar me redimir. De um erro, uma loucura dessas que a gente faz. Por um gole a mais. Foi nessa hora, que eu me vi ali sentado feito bobo e sem reação. E você na minha frente docemente me estendeu a mão,. E com os olhos cheios da água disse que foi covardia,. O que eu fazia. E foi embora, foi levando a minha paz e o meu sorriso,. E desapareceu, já não sei mais o que faço dessa vida. Já não sou mais eu, se tiver um jeito me perdoa,. Pelo amor de Deus. Não sei, se te imploro de joelhos o perdão ou se te deixo ir. Mas eu vou lutar, te procurar, tentar me redimir. De um erro, uma loucura dessas que a gente faz. Por um gole a mais. Foi nessa hora, que eu me vi ali sentado feito bobo e sem reação. E você na minha frente docemente me estendeu a mão,. E com os olhos cheios da água disse que foi covardia,. O que eu fazia. E foi embora, foi levando a minha paz e o meu sorriso,. E desapareceu, já não sei mais o que faço dessa vida. Já não sou mais eu, se tiver um jeito me perdoa,. Pelo amor de Deus!",Bruno e Marrone,356,23.5,Sertanejo,Romântico; Sertanejo; Forró; Country; Axé; Funk Carioca; Black Music; Dance; Funk; Instrumental; Gospel/Religioso; MPB; Músicas Gaúchas; Trilha Sonora; Bossa Nova; Disco; Pagode; Jovem Guarda; Electronica; Pop; Rock; Kizomba; Regional; Reggae; Samba; Tecnopop; Rock Alternativo; Gótico; Soul Music; World Music; Pop/Rock; Grunge; J-Pop/J-Rock; Velha Guarda; Rap
Não Deixe O Samba Morrer,Não deixe o samba morrer. Não deixe o samba acabar. O morro foi feito de samba. De samba pra gente sambar. Quando eu não puder pisar mais na avenida. Quando as minhas pernas não puderem aguentar. Levar meu corpo junto com meu samba. O meu anel de bamba entrego a quem mereça usar. Eu vou fica no meio do povo espiando. Minha escola perdendo ou ganhando. Mais um carnaval. Antes de me despedir. Deixo ao sambista mais novo. O meu pedido final,Cássia Eller,141,7.5,Rock,Rock; MPB; Pop/Rock; Pop; Romântico; Samba; Country; Classic Rock; Pagode; Gospel/Religioso; Black Music; Hip Hop; Funk; Reggae; Blues; Axé; Sertanejo; Punk Rock; Bossa Nova; Dance; Jazz
Resposta do Lanchinho,"A sua mina está em casa. Com o amante no sofá. E você vai pro baile,. Tá querendo esculachar. Vem andando cheio de marra. Pensando que é o Bam Bam Bam. E lá na sua casa,. Tem festa até de manhã. Vai pro baile, seu otário. pensando que é garanhão. e enquanto na sua casa,. sua mulher tá com o negão. É claro q sua mina, não vai ligar pra nada. Voce está lanchando e ela está sendo lanchada!",Gaiola Das Popozudas,60,1.6,Funk Carioca,Funk Carioca; Dance; Electronica; Axé; Funk; Pop; Sertanejo; Gospel/Religioso; Black Music; Hard Rock; Electro Swing; R&B; House; Country; Jazz; Emocore; Hardcore; Rap; Disco; Pop/Punk; Gótico; J-Pop/J-Rock; Forró; Infantil; Rock; World Music; Hip Hop; Pagode; MPB; Reggae
Coração em Alerta,"Agora já não tem saída,. Não tem meio termo,. Nem tem como escapar. Fica de uma vez na minha vida. Ou então joga logo tudo pelo ar. O coração fica batendo lento. Me mostrando o medo. Acho que vou morrer,. E quando eu penso que já te esqueci. O desespero vem com tudo e sempre traz você. Agora não vejo mais nada,. Só sei que o perigo quer se aproximar,. E cada vez que eu tento fugir. Percebo que tá tudo escuro e não da pra enxergar. Eu só carrego comigo o passado,. E me recordo do seu beijo não deu pra esquecer. E cada dia voce ganha mais um pedaço do meu presente mesmo sem querer. O coração tá em alerta, tá dando sinal,. E qualquer hora ele explode,. Eu sei vai ser fatal. E a adrenalina traz o medo de perder voce iê iê iê. O coração tá em alerta, tá dando sinal,. E as batidas do meu peito eu sinto que é o final,. E vem amor nao faz isso não. To te esperando. Vem salvar meu coração. Agora não vejo mais nada,. Só sei que o perigo quer se aproximar,. E cada vez que eu tento fugir. Percebo que ta tudo escuro e não da pra enxergar. Eu só carrego comigo o passado,. E me recordo do seu beijo não deu pra esquecer. E cada dia voce ganha mais um pedaço do meu presente mesmo sem querer. O coração tá em alerta, tá dando sinal,. E qualquer hora ele explode,. Eu sei vai ser fatal. E a adrenalina traz o medo de perder voce iê iê iê. O coração tá em alerta, tá dando sinal,. E as batidas do meu peito eu sinto que é o final,. E vem amor nao faz isso não. To te esperando. Vem salvar meu coração. O coração tá em alerta, tá dando sinal,. E qualquer hora ele explode,. Eu sei vai ser fatal. E a adrenalina traz o medo de perder voce iê iê iê. O coração tá em alerta, tá dando sinal,. E as batidas do meu peito eu sinto que é o final,. E vem amor nao faz isso não. To te esperando. Vem salvar meu coração. E vem amor nao faz isso não. To te esperando. Vem salvar meu coração",Cristiano Araújo,107,7.7,Sertanejo,Romântico; Sertanejo; Trilha Sonora; Funk Carioca; House; Electro Swing; Forró; Funk; Gospel/Religioso; Pop; Black Music; Axé; Country; MPB; Samba; Rap; Pagode; Hip Hop; Dance; Trip-Hop; Reggae; Trance; J-Pop/J-Rock; Pop/Punk; Emocore; Rock Alternativo; R&B; Surf Music; Bossa Nova; Blues; Samba Enredo; Indie; Clássico; Velha Guarda; Electronica
Tentação,No meu corpo ficou a lembrança não dá pra te esquecer. Já faz tempo que a gente não transa onde esta você ê ê ê. Tenho andado a tua procura na hora de sonhar. Que me importa se é tudo loucura. Quero te encontrar a a a. Que saudade do beijo gostoso daqueles momentos. Onde tudo era só sentimentos. Delírios de amor ô ô ô. Há coisas que a vida pede pra voltar. Que o tempo não pode apagar. Quem manda na gente é sempre o coração. Quem manda no corpo é a tentação. O que é da terra o mar não vai levar. O que é do mundo é pra juntar. Queria que uma noite a mais pra te mostrar. Como ainda te amo. Não se mede em tempo o desejo. Não dá pra controlar. Mesmo longe ainda te vejo,Ara Ketu,133,1.7,Pop,Pop
Todo o Amor Que Houver Nessa Vida,"Eu quero a sorte de um amor tranquilo. Com sabor de fruta mordida. Nós na batida no embalo da rede. Matando a sede na saliva. REFRÃO:. Ser teu pão. Ser tua comida. Todo o amor que houver nessa vida. E algum trocado pra dar garantia. E ser artista no nosso convivio. Pelo inferno e céu de todo dia. Pra poesia que a gente nem vive. Transformar o tédio em melodia. Ser teu pão. Ser tua comida. Todo o amor que houver nessa vida. E algum veneno anti monotonia. E se eu achar a tua fonte escondida. Te alcanço em cheio mel e a ferida. E o corpo inteiro como um furacão. Boca, nuca, mão e a tua mente não. Ser teu pão. Ser tua comida. Todo o amor que houver nessa vida. E algum remédio que me de alegria. Ser teu pão. Ser tua comida. Todo o amor que houver nessa vida. E algum trocado pra dar garantia. E algum veneno anti monotonia. e algum....",Cazuza,123,9.6,Rock,Pop/Rock; MPB; Rock; Romântico; Rock Alternativo; Pop; Black Music; Country; Gospel/Religioso; Electronica; Punk Rock; Blues
Megastar,"Pra te amar, me desenhei. Um Megastar. Pra não sofrer em vão. Pra te amar. Num sonho de luz, sem solidão. Foi minha maior missão. E, certo de ser um homem feliz. Eu te amei como jamais senti por alguém assim. Amor eu senti, amor eu senti. Senti e ainda sinto. Mas a minha lágrima o vento seca. A minha voz do peito se liberta. Pois não foi em vão, não foi em vão. O vento vai trazer você pra mim",Art Popular,184,3.2,Samba,Pagode; Samba; Romântico; Dance; Pop; Hip Hop; Power-Pop; Hard Rock; Bossa Nova; Rap; Trilha Sonora; Sertanejo
Uns E Outros,"Uns se arrependem, outros faz tudo outra vez. Uns compreendem, outros nem sabe o que fez. Uns diz que amam, outros odeiam o que diz. Uns só quer fama, outros só quer ser feliz. Uns necessita ter o mundo pra sentir o amor. Outros se contenta com um simples buquê de flor. Pra uns nem tem valor, um abraço. Um aperto de mão, uma palavra de conforto, uma oração. Pra outros não, pai nosso na cela é em vão. Prefere o frevo com as vadia que o amor do irmão. Saudável joga álcool e sal nos leproso. Matar Jesus de novo e ficar famoso. Enquanto o moleque se torna perigoso. O policial dá vários tiros em mais um criminoso. Uns tentam entender o que os outros fazem. E se ajoelham perante a mesma imagem. A mesma cena, com outros personagens. Uns se ausentam enquanto outros padecem. Uns tá no crack, outros tão na igreja. Uns tá de coração sangrando enquanto outros festeja. Uns de gti, outros na uti, uns na cerveja. Outros no sedativo, perto do fim. Algemas no pulso e o rosto estampado na tela. E o lado oposto com vários disparos no rosto. Enquanto uns pensam e semeiam as flores na vila. Outros se armam e promovem horrores na esquina. O que desanima é saber que isso contamina. Saudade de uns, faz outros cometer chacina. Sou mais um entre uns e outros que não sonha mais. E acorda de arma na mão. Uns enlouquecem após o alto consumo no quarto. Outros matam a própria mãe e acende um cigarro. Eu vi de perto o corpo do suicida. Que estourou o próprio crânio. Pra não perder o amor da sua vida. Uns acha graça, outros choram a dor. Outros tem medo, até onde pode chegar o amor?. Entender o que uns pensam. E outros dizem qual a ação quando o coração. E a razão se decidem. Uns se abraçam, outros se despedem. Uns jogam flores, outros rezam pra que Deus proteja. Enquanto a fuga de uns teve sucesso. Outros ficou na rotatória com certidão de réu-confesso. O mundo tá fosco. Os sábios terão o mesmo final que os loucos. Das lágrimas e o sorriso se confundem no rosto. E a história se repete entre uns e outros. Sou mais um entre uns e outros que não sonha mais. E acorda de arma na mão",Tribo da Periferia,112,10.8,Hip Hop,Hip Hop; Rap; Funk; Black Music; Axé; Reggae; Funk Carioca; Trip-Hop; Blues; Romântico; Pop/Rock; Country; Hardcore; Rockabilly; Pós-Punk; Electronica; Pop; Dance; Sertanejo
A Casa,Sentir de novo. Aquela dor. A pouco a pouco respirar. Aquele amor que foi. Vivido e esquecido. Em segredo. Como ninguém. Perdoar. Como perdoar. Há tanto tempo que eu queria mudar. Queria voltar. Acordar. Deixar o dia passar devagar. Assim ficar. Sentir de novo. Aquele amor. A pouco a pouco consolar. Aquela dor que foi sentida e sofrida. Em silêncio. Chegar de novo. Sentir o amor. Voltar a casa sem pensar. Deixar a luz entrar. Esquecer aquela mágoa. Sem ter medo. Como ninguém. Encontrar. Poder encontrar. Todas as coisas que eu não soube dar. Saber amar. Perdoar. Saber perdoar. Há tanto tempo que eu queria mudar. Queria voltar. Aceitar. Deixar que o tempo te faça voltar. Saber esperar,Adriana Calcanhotto,198,5,Pop,Pop
Arranjo,"Me escala, me nota, me harmoniza. Me canta, me escreve, me improvisa. Sou frase sua, me continua. Faz o contra-ponto. Cifra o caminho onde eu te encontro. Aprendo seu ritmo moderado com ímpeto. Me afino em acordes alterados. Pela manhã peço uma pausa longa. De longo efeito. E te beijo em silêncio. Me orquestra, me sola. ""Solamente una vez"". Nesta canção que você fez",Isabella Taviani,97,1.3,Rock,MPB; Rock; Romântico; Pop/Rock; Pop; Axé; Clássico; Forró; Surf Music; Sertanejo
Morena,"E agora vem dizer, morena. Que você não quer ser mais a minha pequena. E que prefere dormir e acordar. Nos braços de um outro alguém. Sabe, eu sei que errei. Quando eu te escondi a verdade. E demorei, mas tô aqui e a saudade. Não quer deixar eu te esquecer. Não é assim que tem que ser. O fogo da lembrança que me aquece. Já fiz de tudo pra que um dia cê regresse. Me declarei como se fosse numa prece. E se eu pudesse eu faria você feliz. E agora vem dizer, morena. Que você não quer ser mais a minha pequena. E que prefere dormir e acordar. Nos braços de um outro alguém. E agora vou dizer, morena. Que o passado não é mais nenhum problema. Estou fadado a sonhar acordado. Pensando em te ver sorrir. E eu me lembro. De nós dois juntos deitados na sua cama. Minha camisa te servia de pijama. E a gente ria sem parar, pensava em se casar. aquele beijo lá pro fim de julho. Se fez silêncio em meio a tanto barulho. Eu sei que errei e me arrependo, mas te juro. Não vou viver se não te namorar. E agora vem dizer, morena. Que você não quer ser mais a minha pequena. E que prefere dormir e acordar. Nos braços de um outro alguém. E agora vou dizer, morena. Que o passado não é mais nenhum problema. Estou fadado a sonhar acordado. Pensando em te ver sorrir. Sabe lá quem vai. Nesse leva e traz. Ser feliz ao te dizer te amo. E agora vem dizer, morena. Que você não quer ser mais a minha pequena. E que prefere dormir e acordar. Nos braços de um outro alguém. E agora vou dizer, morena. Que o passado não é mais nenhum problema. Estou fadado a sonhar acordado. Pensando em te ver sorrir.",Bruninho e Davi,80,1.4,Sertanejo,Sertanejo; Romântico; Funk Carioca; House; Electro Swing; Funk; Country; Pop; Forró; Black Music; Axé; Hip Hop; Tecnopop; Pop/Rock; Indie; Samba; Electronica; Gospel/Religioso
Ô Xanaina,"Ô, ô, ô, ô, ô, Xanaina, ô. Ô, Xanaina. Aew, Xanaina. Aew, Xanaina. Xanaina, Xanaina, Xanaina. Você não vai encostar hoje no piscinão de Ramos, Xanaina. Tá querendo sentar na tromba. Só quer sentar na giromba, Janaina. Xanaina, Xanaína. Ô, ô, aew, ô Xanaina. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Tipo o Vavazinho. Tipo o babão. Mc Lan, novamente. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Vem, vem, vem cá, Xaninha. Vem, vem cá, Xana minha. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Ô, Xanaina, vem com boga na linguiça. Ô, Xanaina, vem rebolar na linguiça, vem. Tipo o Vavazinho. Tipo o babão. Mc Lan, novamente",MC Lan,23,2.3,Funk Carioca,Funk Carioca; Funk; Rap; Folk; Sertanejo; Samba Enredo; Romântico
Freak Fonk Funk (Até o Sol Raiar),"Let's go out tonight. We're gonna party 'till the morning light (Vem dançar comigo). Let's go out tonight. We're gonna party 'till the morning light (Hoje eu quero tudo baby). Festa de amor, vamos dançar. Deixar o som vai te levar. Gente boa, vou balançar. Até o sol raiar. Let's go out tonight. We're gonna party 'till the morning light. Let's go out tonight. We're gonna party 'till the morning light",Jota Quest,154,13.3,Rock,Pop/Rock; Pop; Rock; Romântico; Funk; Black Music; Trilha Sonora; Soul Music; Hip Hop; Rock Alternativo; Reggae; MPB; Rap; Dance; R&B; Axé; Jovem Guarda; Disco; Post-Rock; Country; Sertanejo; Blues; Gospel/Religioso; Punk Rock; Industrial
Linda Flor,"Linda flor, minha princesa, bandida. Gata, rainha, meu anjo, parceira, minha vida. Maravilha de deus, perfeição divina. Meu caminho, pecado, eu sei que tu é a minha. Tem outras também que dão mole, molinho,. Gata mole gostosa, só quando eu tô sozinho. Desejo e tentação, eu quero eu não aturo,. Lembro da preta de fé, mas sinto que tô de pau duro.. Nem penso no futuro se me sinto seguro. instinto o do homem já sabe vou pular o muro.. Balada boa, toda pelada danada. Gata molhada, boazuda, desgraçada. Mas não dá nada. Tô na luta, do papo e se pá ,salada de fruta. Morango na boca ela chupa.. Faço o meu sexo delicado á força bruta. Uma pequena caída ou a cora enxuta. Sou piranha pra caralho mas não como puta. Quando eu volto pra minha gata eu sei que ela me escuta.. Tá tranquilo eu como quem eu quero,. Até isso deixar de ser um mistério. Na cabeça dela que tá bolada. Montando um quebra cabeça. mas Sabe que eu tô ativo e coopero. Vou na casa dela, cuido com carinho,. Trabalho direitinho e também levo os meu fininho.. Chamo de meu amor ela chama de gatinho. Então demoro, vamos lá pro quartinho. Minha vida, rap, mulheres, balada todo dia. assim como ficar com uma, só que só tem vadia... A minha se destaca, porque eu não sou babaca. Não tô na pista pra fuder, pegar urucubaca. Sei que do mole quando elas ataca. minha mina espera é cara e não é carne barata... Cavalo doido, cheio de chifre na testa. Achando que pode e diz que ta fazendo a festa. Quando tá sozinho as mina pede me empresta. Me dá cenzinho agora e eu te passo a chave mestra. Olha pra ele, pisca e rebola pra esse lado. Ele passa mal, come bem quieto e bem calado. Pra vê como é esperto, como que tá informado. te alugo e tu não sabe, ta vendido e tá comprado. Se perde porque não passa de um nerd skinhead. Disfarçado tirando onda de bad boy. Faço meu rap, curto free, fumo uma erva. Sou doida sim mais nunca fui de ser mulher reserva. Dói,. Não me meta no meio das enlatada com conserva. pdf (preta de fé) por aí longe das trevas. Pega coroa enxuta, e a gata caída. Bate tudo de uma vez bebe que nem batida. Pra mim a minha vida só fica mais divertida. Eu livre de tu, vivida e distraída. Não te traio, me distraio. Distraído tá chorando, bebão. Sorriso lindo, mas não tô admitindo. Tu tá mentindo, ta dormindo e eu to curtindo. tu sonhando e eu saindo. levando comigo o sino. Pra outro pico, e tu sem fazer ideia nem de com quem eu fico.. Cuidado com os amigos porque se eu quero eu aplico. Swing, levada, com os meus disco te complico. Se tu quer que eu te fale. O que tu comeu eu explico. Nos mínimos detalhes. Quando eu quis eu fui pro baile. Curtimos varias pala, fizemos vários freestyle. Ideia diferente em cena, informação metralhe. Tá achando que sabe eu peço que não me atrapalhe.... Te escuto não evoluo, será que tu compreende??. Só ando pra trás contigo, demoro de andar pra frente. Nunca trabalho direito, caminho estreito. Não tem conceito, nunca que assumir um defeito. É desse jeito mas tranquilo, capela jogou efeito. No som que ficou louco, tem feeling swing preto. Não aguento mais tu ta parado, estagnado,. No mesmo lugar, não evolui, e só cresce pros lados,. Quebra-cabeça ta guardado, montei o corpo todo,. Ta louco, cuidado parceiro. A vida é um jogo.. Tendo grana, mantem propaganda na rede globo.. Tu quer suruba, entrevista de caô a louco. Mulher que vem de graça tu sabe que consome. Diz que não come puta então me diz o que tu come. Show no merchandising, depois como ele come. coragem hiv não tem cep nem sobrenome!",Flora Matos,59,2.2,Hip Hop,Rap; Hip Hop; Black Music; Reggae; Chillout; Soul Music; Indie; Rock Alternativo; Romântico; R&B; Funk
